Transaction_ID,User_ID,Order_Date,Product_Category,Revenue,Channel,Region
114998,4424,2025-04-27,SaaS Premium,464.94,LinkedIn Ad,LATAM
114999,2180,2025-11-29,SaaS Premium,464.94,LinkedIn Ad,North America
115000,2284,2024-07-17,SaaS Premium,464.94,Organic Search,LATAM
115001,4148,2025-09-11,Support Plan,464.94,Direct,APAC
115002,1768,2025-06-04,Consulting,464.94,Direct,LATAM
115003,1982,2025-02-23,SaaS Basic,464.94,Referral,North America
115004,2511,2024-08-13,SaaS Premium,464.94,LinkedIn Ad,APAC
115005,4202,2024-07-27,Support Plan,464.94,Email Campaign,APAC
115006,1578,2024-09-01,SaaS Basic,464.94,Email Campaign,APAC
115007,4526,2024-10-14,SaaS Basic,464.94,Organic Search,APAC
115008,3787,2024-03-06,SaaS Premium,464.94,Organic Search,APAC
115009,3210,2024-06-01,Support Plan,464.94,Email Campaign,North America
115010,2038,2025-05-05,Support Plan,464.94,Referral,LATAM
115011,4303,2025-03-10,Support Plan,464.94,LinkedIn Ad,APAC
115012,3242,2025-12-03,SaaS Basic,464.94,LinkedIn Ad,LATAM
115013,4932,2024-08-05,SaaS Premium,464.94,Organic Search,APAC
115014,1541,2025-03-04,SaaS Premium,464.94,Organic Search,LATAM
115015,1358,2025-05-16,SaaS Premium,464.94,Direct,EMEA
115016,1849,2025-10-27,SaaS Premium,464.94,Referral,North America
115017,4402,2025-08-16,SaaS Premium,464.94,LinkedIn Ad,EMEA
115018,1426,2024-08-08,SaaS Premium,464.94,Direct,North America
115019,3544,2025-03-10,Support Plan,464.94,Email Campaign,North America
115020,3875,2024-10-06,SaaS Basic,464.94,Direct,APAC
115021,1485,2025-09-14,Consulting,464.94,Email Campaign,EMEA
115022,2831,2024-04-01,SaaS Premium,464.94,Email Campaign,EMEA
115023,2472,2025-06-07,SaaS Premium,464.94,LinkedIn Ad,LATAM
115024,2436,2024-05-18,SaaS Premium,464.94,Direct,APAC
115025,1329,2025-10-28,Consulting,464.94,LinkedIn Ad,EMEA
115026,2755,2024-01-23,SaaS Premium,464.94,Referral,North America
115027,3936,2025-02-20,SaaS Premium,464.94,Referral,LATAM
115028,4038,2024-12-13,SaaS Premium,464.94,Referral,North America
115029,2170,2024-08-24,SaaS Basic,464.94,Referral,North America
115030,1258,2024-07-01,SaaS Basic,464.94,Email Campaign,LATAM
115031,3339,2025-05-22,SaaS Premium,464.94,Referral,North America
115032,4882,2024-07-16,SaaS Basic,464.94,LinkedIn Ad,LATAM
115033,1142,2025-11-12,Consulting,464.94,Direct,LATAM
115034,3016,2024-05-02,SaaS Premium,464.94,Direct,APAC
115035,3794,2025-06-29,SaaS Basic,464.94,LinkedIn Ad,LATAM
115036,1626,2025-01-15,SaaS Premium,464.94,Organic Search,APAC
115037,2388,2025-05-29,Support Plan,464.94,Organic Search,LATAM
115038,1089,2024-01-06,Consulting,464.94,Organic Search,APAC
115039,1719,2024-10-30,SaaS Basic,464.94,Organic Search,EMEA
115040,4235,2025-09-05,SaaS Premium,464.94,Email Campaign,LATAM
115041,1480,2024-07-10,SaaS Basic,464.94,Email Campaign,EMEA
115042,3131,2025-01-10,Support Plan,464.94,Direct,EMEA
115043,2100,2025-06-08,Consulting,464.94,Direct,LATAM
115044,1672,2024-02-05,Consulting,464.94,Email Campaign,LATAM
115045,1516,2024-03-10,SaaS Premium,464.94,Email Campaign,EMEA
115046,3532,2024-10-15,SaaS Premium,464.94,Direct,LATAM
115047,2613,2024-04-14,SaaS Basic,464.94,LinkedIn Ad,APAC
115048,4674,2025-12-16,SaaS Premium,464.94,Email Campaign,EMEA
115049,4670,2024-11-08,SaaS Premium,464.94,LinkedIn Ad,LATAM
115050,1781,2024-02-24,SaaS Basic,464.94,Referral,EMEA
115051,3151,2024-04-16,SaaS Premium,464.94,LinkedIn Ad,EMEA
115052,4523,2025-10-14,Consulting,464.94,LinkedIn Ad,North America
115053,4558,2024-11-02,Consulting,464.94,Email Campaign,LATAM
115054,3035,2024-02-05,SaaS Basic,464.94,Referral,APAC
115055,3386,2024-05-12,Consulting,464.94,Organic Search,APAC
115056,1686,2024-01-25,SaaS Basic,464.94,LinkedIn Ad,APAC
115057,2589,2024-02-06,SaaS Basic,464.94,Referral,North America
115058,1899,2024-01-19,SaaS Premium,464.94,Referral,APAC
115059,2501,2024-02-04,Support Plan,464.94,Email Campaign,APAC
115060,4794,2024-12-28,SaaS Basic,464.94,Referral,APAC
115061,3654,2025-02-21,SaaS Basic,464.94,Organic Search,LATAM
115062,1222,2025-03-05,SaaS Premium,464.94,Email Campaign,EMEA
115063,4080,2025-06-01,SaaS Premium,464.94,LinkedIn Ad,EMEA
115064,2076,2025-04-11,Support Plan,464.94,Email Campaign,APAC
115065,2100,2024-07-17,Support Plan,464.94,LinkedIn Ad,LATAM
115066,2741,2025-06-29,Support Plan,464.94,Email Campaign,LATAM
115067,1502,2025-07-21,Support Plan,464.94,Referral,LATAM
115068,2339,2024-07-29,SaaS Premium,464.94,Organic Search,North America
115069,4885,2025-08-31,SaaS Premium,464.94,Email Campaign,LATAM
115070,3869,2025-05-15,Support Plan,464.94,Direct,EMEA
115071,4913,2024-08-28,SaaS Premium,464.94,Referral,North America
115072,1623,2024-06-18,SaaS Premium,464.94,Email Campaign,LATAM
115073,2886,2024-10-20,Support Plan,464.94,Referral,North America
115074,3212,2024-11-10,SaaS Basic,464.94,Direct,North America
115075,4350,2024-05-06,SaaS Premium,464.94,Referral,APAC
115076,2050,2025-04-12,SaaS Basic,464.94,Referral,LATAM
115077,2093,2025-01-01,Support Plan,464.94,Email Campaign,EMEA
115078,4289,2024-01-21,Consulting,464.94,Referral,LATAM
115079,2985,2024-11-11,SaaS Basic,464.94,Email Campaign,APAC
115080,2388,2024-03-30,Support Plan,464.94,Organic Search,APAC
115081,4772,2025-02-07,SaaS Basic,464.94,Direct,LATAM
115082,4916,2025-06-01,SaaS Premium,464.94,LinkedIn Ad,EMEA
115083,2329,2025-03-26,SaaS Basic,464.94,Direct,LATAM
115084,2147,2025-08-31,SaaS Premium,464.94,Referral,North America
115085,1018,2024-05-29,SaaS Premium,464.94,Email Campaign,APAC
115086,2280,2025-03-21,SaaS Premium,464.94,LinkedIn Ad,North America
115087,4367,2024-03-20,SaaS Premium,464.94,LinkedIn Ad,LATAM
115088,4999,2024-01-17,SaaS Basic,464.94,Internal Test,North America
115089,2045,2024-05-17,SaaS Premium,464.94,LinkedIn Ad,North America
115090,4951,2025-10-13,SaaS Premium,464.94,Email Campaign,LATAM
115091,1988,2025-05-22,SaaS Premium,464.94,Referral,EMEA
115092,3497,2025-07-05,SaaS Premium,464.94,Direct,LATAM
115093,3599,2025-11-10,SaaS Premium,464.94,Referral,North America
115094,2573,2024-03-14,SaaS Premium,464.94,Referral,EMEA
115095,2071,2024-03-14,SaaS Basic,464.94,LinkedIn Ad,EMEA
115096,3742,2024-02-19,SaaS Premium,464.94,Organic Search,APAC
115097,3634,2024-01-10,SaaS Basic,464.94,LinkedIn Ad,North America
115098,3768,2024-04-12,Consulting,464.94,Organic Search,LATAM
115099,2206,2025-01-22,SaaS Premium,464.94,Referral,LATAM
115100,2458,2025-01-19,SaaS Premium,464.94,Referral,APAC
115101,3154,2024-10-25,SaaS Basic,464.94,Direct,LATAM
115102,2211,2024-12-04,Support Plan,464.94,LinkedIn Ad,APAC
115103,1775,2025-01-23,Support Plan,464.94,Direct,EMEA
115104,4157,2025-04-18,SaaS Premium,464.94,Email Campaign,APAC
115105,2859,2025-09-07,SaaS Premium,464.94,Referral,North America
115106,2866,2024-05-21,SaaS Premium,464.94,Direct,LATAM
115107,4527,2024-06-18,SaaS Basic,464.94,Email Campaign,North America
115108,2160,2024-01-13,SaaS Basic,464.94,Organic Search,EMEA
115109,2881,2025-10-30,Support Plan,464.94,LinkedIn Ad,North America
115110,3945,2025-03-24,Support Plan,464.94,Email Campaign,EMEA
115111,3383,2024-06-22,SaaS Basic,464.94,LinkedIn Ad,EMEA
115112,3654,2025-11-04,SaaS Premium,464.94,Referral,EMEA
115113,3885,2024-05-11,SaaS Premium,464.94,Organic Search,North America
115114,2780,2025-06-23,SaaS Basic,464.94,Referral,APAC
115115,4540,2025-08-17,Consulting,464.94,Email Campaign,LATAM
115116,1601,2024-09-25,SaaS Basic,464.94,Organic Search,EMEA
115117,2594,2024-09-07,SaaS Premium,464.94,Email Campaign,EMEA
115118,3450,2025-01-04,SaaS Basic,464.94,LinkedIn Ad,APAC
115119,1539,2025-09-09,SaaS Basic,464.94,Referral,EMEA
115120,2095,2025-06-09,SaaS Basic,464.94,LinkedIn Ad,APAC
115121,2805,2025-08-14,Consulting,464.94,Organic Search,EMEA
115122,1023,2025-05-20,SaaS Premium,464.94,Direct,APAC
115123,1623,2025-11-02,SaaS Basic,464.94,LinkedIn Ad,LATAM
115124,2835,2024-06-26,Support Plan,464.94,Organic Search,EMEA
115125,4556,2025-10-28,Consulting,464.94,Organic Search,EMEA
115126,2079,2025-06-30,SaaS Premium,464.94,Email Campaign,EMEA
115127,1985,2024-09-15,SaaS Basic,464.94,LinkedIn Ad,EMEA
115128,1222,2024-09-16,SaaS Basic,464.94,Referral,North America
115129,4703,2024-05-14,SaaS Premium,464.94,LinkedIn Ad,North America
115130,1178,2025-04-05,SaaS Premium,464.94,Email Campaign,EMEA
115131,3847,2025-05-03,Support Plan,464.94,Organic Search,APAC
115132,3481,2025-10-04,SaaS Basic,464.94,Referral,EMEA
115133,2960,2024-03-21,SaaS Basic,464.94,Direct,APAC
115134,2473,2025-01-01,SaaS Premium,464.94,Referral,APAC
115135,1792,2024-02-28,SaaS Premium,464.94,LinkedIn Ad,North America
115136,1883,2024-03-14,Support Plan,464.94,Referral,LATAM
115137,3539,2024-08-26,SaaS Premium,464.94,LinkedIn Ad,APAC
115138,2212,2024-05-08,SaaS Premium,464.94,Referral,EMEA
115139,2601,2025-02-15,SaaS Premium,464.94,LinkedIn Ad,LATAM
115140,1809,2024-11-10,SaaS Premium,464.94,Organic Search,North America
115141,1960,2025-01-08,SaaS Basic,464.94,Organic Search,North America
115142,1419,2025-03-12,SaaS Basic,464.94,LinkedIn Ad,LATAM
115143,4320,2024-05-17,SaaS Basic,464.94,LinkedIn Ad,North America
115144,4659,2025-03-30,SaaS Basic,464.94,Direct,EMEA
115145,3696,2025-09-06,SaaS Basic,464.94,LinkedIn Ad,APAC
115146,2187,2024-01-09,SaaS Premium,464.94,Email Campaign,APAC
115147,4816,2024-08-19,Support Plan,464.94,LinkedIn Ad,EMEA
115148,2278,2025-09-02,SaaS Basic,464.94,Organic Search,EMEA
115149,3523,2025-12-30,SaaS Premium,464.94,Referral,North America
115150,4877,2025-01-31,SaaS Premium,464.94,Organic Search,EMEA
115151,2440,2025-11-10,SaaS Basic,464.94,Email Campaign,APAC
115152,3217,2025-07-27,SaaS Premium,464.94,Referral,EMEA
115153,2340,2024-11-13,Support Plan,464.94,Organic Search,APAC
115154,3221,2025-05-21,SaaS Basic,464.94,LinkedIn Ad,EMEA
115155,3517,2025-06-05,Support Plan,464.94,LinkedIn Ad,LATAM
115156,3392,2024-03-27,Consulting,464.94,Referral,LATAM
115157,3492,2025-12-16,Support Plan,464.94,Direct,APAC
115158,2041,2024-11-13,SaaS Premium,464.94,Email Campaign,EMEA
115159,2093,2024-11-28,SaaS Premium,464.94,Organic Search,EMEA
115160,2361,2024-12-25,SaaS Basic,464.94,Organic Search,North America
115161,3675,2024-08-28,SaaS Basic,464.94,Email Campaign,North America
115162,1591,2024-02-25,Support Plan,464.94,Organic Search,EMEA
115163,1526,2024-04-19,SaaS Premium,464.94,Referral,APAC
115164,4759,2024-02-18,SaaS Basic,464.94,Direct,APAC
115165,3503,2024-01-16,Support Plan,464.94,Referral,EMEA
115166,2292,2024-03-13,SaaS Basic,464.94,Direct,North America
115167,2654,2024-07-20,Support Plan,464.94,LinkedIn Ad,APAC
115168,1810,2024-04-02,SaaS Premium,464.94,Direct,North America
115169,1187,2025-10-10,SaaS Basic,464.94,Direct,LATAM
115170,4068,2024-02-02,Consulting,464.94,Direct,North America
115171,2592,2025-08-22,SaaS Premium,464.94,Organic Search,North America
115172,3758,2025-02-22,SaaS Premium,464.94,Direct,EMEA
115173,1528,2024-07-21,SaaS Premium,464.94,Email Campaign,LATAM
115174,1433,2025-07-04,SaaS Premium,464.94,LinkedIn Ad,APAC
115175,3335,2025-09-17,SaaS Premium,464.94,LinkedIn Ad,EMEA
115176,2941,2025-12-20,SaaS Premium,464.94,Organic Search,North America
115177,4638,2024-11-07,SaaS Basic,464.94,Referral,LATAM
115178,3546,2025-04-13,SaaS Premium,464.94,Email Campaign,APAC
115179,4512,2025-01-28,Support Plan,464.94,Referral,APAC
115180,2804,2024-07-29,SaaS Basic,464.94,Direct,LATAM
115181,1302,2025-07-24,SaaS Premium,464.94,Referral,EMEA
115182,1086,2024-06-04,SaaS Basic,464.94,Email Campaign,LATAM
115183,3877,2025-09-25,Consulting,464.94,Organic Search,APAC
115184,1437,2025-09-23,SaaS Premium,464.94,Organic Search,APAC
115185,3588,2024-11-17,Support Plan,464.94,Direct,LATAM
115186,2045,2025-03-10,SaaS Basic,464.94,Email Campaign,EMEA
115187,1832,2025-07-27,Support Plan,464.94,Organic Search,LATAM
115188,1796,2025-10-31,Consulting,464.94,Direct,North America
115189,1559,2024-02-09,Consulting,464.94,Referral,North America
115190,4588,2024-02-09,SaaS Premium,464.94,Email Campaign,APAC
115191,1761,2025-03-28,SaaS Premium,464.94,Organic Search,North America
115192,2698,2024-07-08,SaaS Basic,464.94,Email Campaign,North America
115193,4574,2024-01-15,SaaS Premium,464.94,Organic Search,LATAM
115194,4785,2024-05-03,SaaS Basic,464.94,Organic Search,EMEA
115195,3514,2024-10-06,SaaS Basic,464.94,Email Campaign,North America
115196,2124,2024-02-17,SaaS Premium,464.94,Organic Search,EMEA
115197,4654,2024-07-07,SaaS Premium,464.94,Referral,LATAM
115198,3722,2024-10-30,SaaS Premium,464.94,Direct,LATAM
115199,1684,2025-07-12,SaaS Basic,464.94,LinkedIn Ad,EMEA
115200,2164,2025-11-26,SaaS Basic,464.94,Email Campaign,North America
115201,1137,2024-04-14,SaaS Basic,464.94,Email Campaign,EMEA
115202,1577,2025-01-03,SaaS Premium,464.94,Direct,APAC
115203,1709,2025-05-15,Consulting,464.94,Referral,EMEA
115204,4911,2025-04-04,Consulting,464.94,LinkedIn Ad,EMEA
115205,1227,2024-09-03,SaaS Basic,464.94,Referral,EMEA
115206,3328,2024-09-20,SaaS Premium,464.94,Email Campaign,LATAM
115207,3731,2024-07-24,Consulting,464.94,LinkedIn Ad,North America
115208,1827,2025-05-21,Support Plan,464.94,Organic Search,LATAM
115209,1430,2025-06-13,SaaS Premium,464.94,Email Campaign,EMEA
115210,2063,2024-12-29,SaaS Basic,464.94,Referral,LATAM
115211,4590,2024-12-05,SaaS Basic,464.94,Direct,APAC
115212,2709,2025-02-10,SaaS Premium,464.94,Organic Search,North America
115213,2686,2025-03-28,Consulting,464.94,LinkedIn Ad,North America
115214,2234,2025-07-31,SaaS Premium,464.94,Email Campaign,LATAM
115215,1301,2024-05-29,Consulting,464.94,Direct,North America
115216,2109,2024-07-11,SaaS Premium,464.94,Direct,LATAM
115217,2420,2024-05-26,SaaS Basic,464.94,Referral,APAC
115218,4324,2025-02-09,SaaS Premium,464.94,Direct,EMEA
115219,1532,2024-07-01,SaaS Premium,464.94,Referral,EMEA
115220,1768,2024-04-15,SaaS Premium,464.94,LinkedIn Ad,APAC
115221,4962,2024-08-23,SaaS Basic,464.94,Email Campaign,APAC
115222,2938,2025-09-29,SaaS Premium,464.94,LinkedIn Ad,North America
115223,2404,2024-06-27,SaaS Premium,464.94,Referral,LATAM
115224,1443,2025-03-07,SaaS Premium,464.94,LinkedIn Ad,APAC
115225,4104,2025-02-04,Consulting,464.94,Email Campaign,LATAM
115226,1259,2025-06-08,SaaS Basic,464.94,Email Campaign,EMEA
115227,4305,2025-06-23,SaaS Premium,464.94,Direct,North America
115228,2538,2024-11-18,SaaS Basic,464.94,Referral,LATAM
115229,4930,2024-09-17,SaaS Basic,464.94,LinkedIn Ad,APAC
115230,2331,2025-09-03,Support Plan,464.94,Direct,North America
115231,3786,2025-11-30,SaaS Premium,464.94,Direct,APAC
115232,3843,2025-02-02,SaaS Premium,464.94,LinkedIn Ad,EMEA
115233,1069,2024-12-02,SaaS Basic,464.94,Referral,APAC
115234,2477,2024-10-26,SaaS Premium,464.94,Referral,EMEA
115235,2462,2024-04-28,SaaS Premium,464.94,Email Campaign,APAC
115236,2848,2025-07-11,Consulting,464.94,Referral,APAC
115237,4435,2025-02-16,SaaS Premium,464.94,Direct,North America
115238,4030,2025-08-02,SaaS Premium,464.94,Email Campaign,EMEA
115239,4837,2025-01-18,SaaS Basic,464.94,Organic Search,APAC
115240,1480,2025-04-24,SaaS Premium,464.94,Email Campaign,APAC
115241,2167,2024-10-31,Consulting,464.94,Direct,LATAM
115242,3071,2025-11-13,Support Plan,464.94,LinkedIn Ad,APAC
115243,4012,2024-07-14,SaaS Basic,464.94,LinkedIn Ad,North America
115244,4496,2024-11-28,SaaS Basic,464.94,LinkedIn Ad,LATAM
115245,3793,2024-01-20,SaaS Basic,464.94,Direct,EMEA
115246,3892,2025-09-14,Support Plan,464.94,Email Campaign,North America
115247,2198,2025-10-19,SaaS Premium,464.94,LinkedIn Ad,North America
115248,4915,2025-12-04,SaaS Basic,464.94,Referral,LATAM
115249,3372,2025-03-08,Support Plan,464.94,Organic Search,North America
115250,2892,2025-03-01,Consulting,464.94,LinkedIn Ad,APAC
115251,2694,2024-08-16,SaaS Premium,464.94,LinkedIn Ad,LATAM
115252,2883,2025-06-07,Support Plan,464.94,Organic Search,LATAM
115253,2371,2024-08-04,SaaS Premium,464.94,Referral,North America
115254,1797,2025-08-13,SaaS Basic,464.94,Organic Search,EMEA
115255,1017,2025-01-09,Support Plan,464.94,LinkedIn Ad,EMEA
115256,1043,2024-02-05,SaaS Basic,464.94,LinkedIn Ad,EMEA
115257,1154,2024-01-28,Consulting,464.94,Email Campaign,EMEA
115258,1866,2025-01-06,Consulting,464.94,Direct,North America
115259,3969,2024-03-26,Support Plan,464.94,Email Campaign,APAC
115260,4448,2024-07-06,Support Plan,464.94,Email Campaign,APAC
115261,1742,2024-10-31,SaaS Premium,464.94,Email Campaign,LATAM
115262,4954,2025-02-25,SaaS Premium,464.94,Email Campaign,APAC
115263,2851,2024-03-20,SaaS Basic,464.94,Email Campaign,EMEA
115264,2425,2024-07-04,Support Plan,464.94,Referral,LATAM
115265,1224,2024-01-05,SaaS Basic,464.94,Direct,EMEA
115266,1216,2025-07-11,Support Plan,464.94,Direct,LATAM
115267,4639,2025-05-11,Consulting,464.94,Direct,LATAM
115268,1030,2025-05-23,SaaS Basic,464.94,Referral,LATAM
115269,2892,2025-09-05,SaaS Basic,464.94,Referral,North America
115270,2082,2024-01-02,SaaS Basic,464.94,Referral,EMEA
115271,2915,2024-08-04,SaaS Premium,464.94,LinkedIn Ad,North America
115272,1897,2025-06-20,Support Plan,464.94,Direct,North America
115273,4424,2024-09-13,SaaS Premium,464.94,Organic Search,LATAM
115274,3982,2025-03-28,Support Plan,464.94,Email Campaign,EMEA
115275,1444,2025-02-27,SaaS Premium,464.94,LinkedIn Ad,APAC
115276,2258,2024-11-19,SaaS Premium,464.94,LinkedIn Ad,EMEA
115277,2130,2025-05-13,SaaS Premium,464.94,Email Campaign,LATAM
115278,2214,2025-08-03,Support Plan,464.94,LinkedIn Ad,LATAM
115279,3015,2024-07-15,SaaS Premium,464.94,Referral,LATAM
115280,3577,2025-05-18,Consulting,464.94,LinkedIn Ad,EMEA
115281,2936,2024-09-28,SaaS Premium,464.94,Direct,LATAM
115282,1737,2025-11-24,SaaS Basic,464.94,Direct,LATAM
115283,2702,2024-01-18,SaaS Premium,464.94,Organic Search,EMEA
115284,4654,2024-04-16,SaaS Premium,464.94,Direct,APAC
115285,1873,2025-06-12,SaaS Premium,464.94,Email Campaign,North America
115286,1565,2024-05-04,SaaS Basic,464.94,Email Campaign,North America
115287,4316,2025-04-27,SaaS Premium,464.94,Direct,North America
115288,3018,2025-08-16,SaaS Premium,464.94,Referral,APAC
115289,2885,2024-01-04,SaaS Premium,464.94,Direct,APAC
115290,3123,2025-09-18,SaaS Premium,464.94,Referral,LATAM
115291,1546,2024-12-16,Consulting,464.94,Email Campaign,APAC
115292,3314,2024-12-16,SaaS Premium,464.94,Direct,LATAM
115293,1316,2025-10-10,SaaS Basic,464.94,Organic Search,North America
115294,4883,2024-08-15,Consulting,464.94,Email Campaign,North America
115295,4192,2024-01-16,SaaS Basic,464.94,Organic Search,APAC
115296,2859,2025-02-28,SaaS Premium,464.94,Email Campaign,North America
115297,1024,2025-04-08,SaaS Basic,464.94,LinkedIn Ad,APAC
115298,4503,2025-12-24,Support Plan,464.94,LinkedIn Ad,North America
115299,1159,2024-09-02,SaaS Basic,464.94,LinkedIn Ad,EMEA
115300,3643,2024-06-25,SaaS Basic,464.94,Organic Search,APAC
115301,2137,2025-06-26,SaaS Premium,464.94,Referral,EMEA
115302,4806,2025-05-23,SaaS Premium,464.94,Email Campaign,LATAM
115303,1899,2025-07-15,Support Plan,464.94,LinkedIn Ad,APAC
115304,3549,2025-10-16,Consulting,464.94,Organic Search,LATAM
115305,2189,2025-07-17,SaaS Premium,464.94,Email Campaign,LATAM
115306,4060,2024-08-20,SaaS Premium,,LinkedIn Ad,LATAM
115307,1702,2025-11-08,SaaS Premium,464.94,LinkedIn Ad,North America
115308,4246,2024-02-07,Support Plan,464.94,LinkedIn Ad,EMEA
115309,1000,2025-05-05,SaaS Basic,464.94,Organic Search,North America
115310,2922,2025-03-19,Support Plan,464.94,Referral,APAC
115311,3788,2024-01-20,SaaS Basic,464.94,LinkedIn Ad,North America
115312,4157,2025-09-02,Support Plan,464.94,LinkedIn Ad,North America
115313,4645,2025-12-27,SaaS Premium,464.94,Referral,EMEA
115314,3367,2025-07-09,SaaS Basic,464.94,Referral,North America
115315,2424,2024-04-20,SaaS Premium,464.94,Direct,North America
115316,1381,2025-05-01,Support Plan,464.94,LinkedIn Ad,APAC
115317,2741,2024-03-29,SaaS Premium,464.94,Email Campaign,North America
115318,4688,2024-11-14,SaaS Basic,464.94,Direct,EMEA
115319,4389,2024-04-27,Consulting,464.94,Email Campaign,APAC
115320,2826,2025-03-09,Support Plan,464.94,Referral,APAC
115321,2273,2024-08-26,Support Plan,464.94,Direct,LATAM
115322,2548,2024-03-12,SaaS Premium,464.94,Organic Search,LATAM
115323,4746,2025-02-02,Support Plan,464.94,Direct,LATAM
115324,2578,2025-02-07,SaaS Basic,464.94,Direct,North America
115325,1897,2025-11-05,Support Plan,464.94,Referral,EMEA
115326,4694,2024-09-07,Support Plan,464.94,LinkedIn Ad,EMEA
115327,1716,2024-07-13,SaaS Premium,464.94,Referral,LATAM
115328,4967,2025-07-25,SaaS Basic,464.94,Referral,North America
115329,4327,2025-09-01,SaaS Basic,464.94,Referral,EMEA
115330,3354,2025-08-07,Support Plan,464.94,Email Campaign,North America
115331,4215,2024-08-09,SaaS Basic,464.94,Organic Search,LATAM
115332,4729,2025-09-22,SaaS Premium,464.94,Email Campaign,North America
115333,1390,2024-06-30,Consulting,464.94,Direct,APAC
115334,4884,2025-12-30,SaaS Basic,464.94,Referral,LATAM
115335,2699,2024-09-12,Support Plan,464.94,LinkedIn Ad,North America
115336,4240,2024-03-28,SaaS Basic,464.94,Referral,EMEA
115337,4037,2025-05-06,SaaS Premium,464.94,Email Campaign,APAC
115338,3345,2024-12-01,Support Plan,464.94,Organic Search,North America
115339,1232,2025-06-21,SaaS Basic,464.94,Email Campaign,EMEA
115340,2926,2025-02-10,SaaS Basic,464.94,Referral,APAC
115341,3318,2025-09-24,Support Plan,464.94,Organic Search,APAC
115342,4131,2024-10-15,SaaS Basic,464.94,LinkedIn Ad,APAC
115343,2319,2024-12-27,SaaS Basic,464.94,Email Campaign,APAC
115344,4538,2025-03-16,SaaS Premium,464.94,Email Campaign,North America
115345,4306,2024-01-30,Support Plan,464.94,Direct,LATAM
115346,3724,2025-12-14,SaaS Premium,464.94,Organic Search,LATAM
115347,1705,2025-07-01,SaaS Premium,464.94,Email Campaign,North America
115348,1233,2025-09-28,Support Plan,464.94,Direct,LATAM
115349,2391,2024-08-10,SaaS Basic,464.94,LinkedIn Ad,EMEA
115350,4766,2024-05-03,SaaS Premium,,Email Campaign,EMEA
115351,3892,2025-11-13,SaaS Premium,464.94,Email Campaign,North America
115352,2255,2025-11-23,Support Plan,464.94,Referral,North America
115353,2896,2024-08-02,SaaS Basic,464.94,Email Campaign,LATAM
115354,3538,2024-04-27,SaaS Basic,464.94,LinkedIn Ad,APAC
115355,4690,2024-08-14,Support Plan,464.94,Direct,APAC
115356,3550,2025-03-19,SaaS Basic,464.94,Organic Search,LATAM
115357,1889,2025-07-02,SaaS Premium,,LinkedIn Ad,APAC
115358,4806,2025-08-30,SaaS Premium,464.94,Organic Search,LATAM
115359,1591,2025-09-23,Consulting,464.94,LinkedIn Ad,LATAM
115360,1745,2025-03-12,SaaS Basic,464.94,Direct,APAC
115361,4452,2024-01-12,SaaS Premium,464.94,Referral,EMEA
115362,2719,2024-05-01,SaaS Basic,464.94,Direct,EMEA
115363,1427,2025-06-30,SaaS Premium,464.94,Organic Search,EMEA
115364,3744,2025-05-03,Support Plan,464.94,Organic Search,North America
115365,3693,2024-09-07,SaaS Premium,464.94,Email Campaign,APAC
115366,1731,2025-08-01,SaaS Basic,464.94,Referral,North America
115367,1799,2025-04-26,SaaS Basic,464.94,Direct,LATAM
115368,3411,2025-07-03,SaaS Basic,464.94,Direct,APAC
115369,1201,2024-10-06,SaaS Basic,464.94,Organic Search,North America
115370,3929,2024-12-02,SaaS Premium,464.94,Referral,APAC
115371,3193,2024-06-16,Support Plan,464.94,Direct,North America
115372,1835,2024-11-23,SaaS Premium,464.94,Referral,LATAM
115373,3686,2024-09-02,Consulting,464.94,Referral,EMEA
115374,4528,2025-08-13,SaaS Premium,464.94,Direct,North America
115375,1134,2025-09-17,SaaS Premium,464.94,Referral,North America
115376,3673,2024-10-27,SaaS Basic,464.94,LinkedIn Ad,North America
115377,2287,2025-12-29,SaaS Basic,464.94,Organic Search,LATAM
115378,3111,2024-07-18,Support Plan,464.94,Referral,LATAM
115379,3538,2025-05-14,Support Plan,464.94,Referral,North America
115380,4718,2024-01-13,Support Plan,464.94,LinkedIn Ad,North America
115381,1040,2024-12-31,SaaS Basic,464.94,Email Campaign,EMEA
115382,4367,2025-12-19,SaaS Premium,464.94,Referral,EMEA
115383,4074,2024-04-06,SaaS Basic,,Direct,EMEA
115384,1912,2024-03-11,Consulting,464.94,Email Campaign,APAC
115385,2729,2024-12-22,SaaS Premium,464.94,Email Campaign,North America
115386,1974,2025-06-27,Support Plan,464.94,LinkedIn Ad,APAC
115387,2133,2024-09-06,SaaS Basic,464.94,Direct,LATAM
115388,4292,2024-09-10,Consulting,464.94,Email Campaign,APAC
115389,4441,2024-06-30,SaaS Basic,464.94,Referral,LATAM
115390,3415,2024-06-14,Support Plan,464.94,LinkedIn Ad,APAC
115391,2459,2024-01-04,SaaS Premium,464.94,LinkedIn Ad,EMEA
115392,3965,2025-04-07,SaaS Premium,464.94,LinkedIn Ad,North America
115393,4075,2024-05-24,SaaS Basic,464.94,Organic Search,EMEA
115394,3040,2024-06-13,SaaS Basic,,Email Campaign,LATAM
115395,1243,2024-12-09,Support Plan,464.94,Direct,APAC
115396,3949,2024-04-14,SaaS Premium,464.94,Direct,North America
115397,1165,2025-07-01,Support Plan,464.94,Organic Search,APAC
115398,2049,2024-11-09,SaaS Basic,464.94,Referral,APAC
